,ingre_count,is_described,duration,venue_0,venue_1,venue_2,venue_3,container_0,container_1,container_2,container_3,container_4,container_5,container_6,container_7,container_8,container_9
2038,6,0,90,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2039,0,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2040,3,0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2041,5,0,65,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2042,1,0,352,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2043,0,0,1662,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2044,0,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2045,0,0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2046,0,0,194,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2047,4,0,711,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2048,8,0,148,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2049,1,1,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2050,6,1,307,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2051,4,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2052,2,0,61,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2053,6,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2054,8,1,85,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2055,3,1,108,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2056,6,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2057,8,1,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2058,4,1,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2059,3,1,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2060,6,1,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2061,1,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2062,2,0,39,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2063,5,0,235,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2064,7,1,135,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2065,3,0,145,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2066,5,0,165,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2067,3,0,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2068,9,1,272,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2069,1,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2070,5,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2071,4,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2072,3,1,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2073,10,1,160,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2074,6,0,102,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2075,8,1,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2076,4,1,147,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2077,5,1,175,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2078,6,1,162,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2079,1,1,88,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2080,1,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2081,5,1,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2082,5,0,183,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2083,1,0,183,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2084,6,0,107,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2085,6,0,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2086,2,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2087,11,1,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2088,4,1,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2089,2,1,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2090,2,1,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2091,1,1,119,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2092,2,1,55,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2093,5,1,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2094,2,1,114,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2095,4,1,115,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2096,1,1,417,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2097,1,1,351,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2098,9,1,259,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2099,2,0,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2100,3,0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2101,2,0,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2102,5,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2103,4,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2104,4,0,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2105,3,0,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2106,1,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2107,4,1,420,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2108,9,1,295,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2109,5,1,225,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2110,6,1,165,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2111,13,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2112,8,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2113,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,0,0,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2115,6,0,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2116,8,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2117,7,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2118,3,1,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2119,1,1,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2120,2,1,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2121,6,0,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2122,3,1,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2123,3,1,66,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2124,4,1,163,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2125,4,1,185,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2126,7,0,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2127,4,1,36,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2128,6,1,59,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2129,4,1,73,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2130,4,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2131,6,1,61,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2132,11,0,23,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2133,3,0,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2134,3,0,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2135,13,0,36,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2136,8,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2137,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,0,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2139,6,0,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2140,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2141,7,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2142,0,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2143,3,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2144,1,1,109,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2145,3,1,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2146,7,1,294,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2147,4,1,308,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2148,5,0,125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2149,6,0,82,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2150,18,1,505,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2151,3,0,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2152,2,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2153,9,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2154,3,0,90,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2155,7,0,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2156,7,1,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2157,8,1,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2158,9,1,60,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2159,5,1,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2160,4,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2161,6,1,117,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2162,3,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2163,3,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2164,4,1,61,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2165,9,1,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2166,6,0,79,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2167,9,1,125,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2168,5,0,107,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2169,5,1,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2170,3,1,45,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2171,4,1,75,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2172,7,1,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2173,3,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2174,7,0,147,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2175,9,0,266,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2176,4,0,250,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2177,6,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2178,5,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2179,6,0,191,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2180,9,0,81,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2181,7,1,165,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2182,1,0,75,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2183,1,0,145,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2184,4,1,273,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2185,3,1,148,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2186,6,1,112,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2187,1,0,228,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2188,3,1,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2189,6,1,55,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2190,9,1,173,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2191,6,1,104,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2192,10,1,100,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2193,9,1,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2194,7,0,40,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2195,18,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2196,2,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2197,6,1,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2198,4,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2199,5,1,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2200,9,1,267,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2201,6,1,82,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2202,4,0,275,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2203,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2204,18,1,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2205,2,0,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2206,1,0,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2207,3,0,210,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2208,7,1,125,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2209,3,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2210,4,0,90,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2211,2,0,86,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2212,6,1,178,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2213,1,1,174,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2214,4,1,60,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2215,9,1,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2216,2,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2217,9,1,31,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2218,18,1,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2219,5,1,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2220,5,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2221,7,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2222,4,0,82,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2223,3,0,233,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2224,8,0,95,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2225,4,1,195,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2226,1,0,51,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2227,5,1,78,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2228,3,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2229,2,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2230,5,0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2231,5,0,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2232,1,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2233,3,1,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2234,3,1,71,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2235,3,0,43,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2236,2,0,130,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2237,3,0,88,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2238,3,1,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2239,2,0,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2240,3,0,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2241,3,0,60,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2242,4,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2243,6,0,65,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2244,5,0,459,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2245,12,0,118,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2246,1,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2247,3,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2248,8,0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2249,3,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2250,4,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2251,5,0,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2252,6,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2253,7,1,50,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2254,2,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2255,3,0,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2256,6,1,135,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2257,7,1,149,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2258,5,0,152,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2259,7,0,152,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2260,4,0,96,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2261,3,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2262,5,0,122,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2263,4,0,117,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2264,7,0,93,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2265,7,0,82,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2266,2,0,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2267,4,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2268,1,0,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2269,1,0,137,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2270,5,0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2271,2,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2272,10,0,322,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2273,7,0,273,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2274,10,0,332,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2275,1,0,259,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2276,4,0,239,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2277,5,0,165,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2278,2,0,131,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2279,3,0,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2280,6,1,161,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2281,4,1,61,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2282,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2283,4,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2284,2,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2285,3,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2286,3,0,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2287,4,0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2288,8,1,780,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2289,8,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2290,8,0,72,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2291,1,0,65,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2292,6,1,604,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2293,4,0,132,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2294,2,0,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2295,5,1,184,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2296,2,0,62,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2297,5,0,193,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2298,5,0,238,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2299,5,0,87,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2300,5,0,101,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2301,3,0,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2302,5,0,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2303,3,0,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2304,4,0,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2305,1,0,58,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2306,2,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2307,6,0,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2308,2,0,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2309,3,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2310,3,0,54,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2311,4,0,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2312,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2313,1,0,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2314,4,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2315,4,0,168,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2316,4,0,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2317,6,0,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2318,5,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2319,2,0,160,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2320,5,0,205,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2321,2,0,197,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2322,8,0,70,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2323,4,0,335,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2324,5,0,248,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2325,6,0,260,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2326,5,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2327,4,0,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2328,2,0,90,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2329,2,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2330,1,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2331,5,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2332,1,0,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2333,4,1,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2334,2,0,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2335,3,0,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2336,5,0,150,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2337,4,0,61,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2338,2,0,85,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2339,4,0,138,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2340,3,0,155,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2341,2,0,59,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2342,3,0,62,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2343,4,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2344,5,0,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2345,2,0,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2346,3,0,55,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2347,6,0,17,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2348,4,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2349,3,1,92,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2350,7,1,306,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2351,1,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2352,2,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2353,1,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2354,1,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2355,1,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2356,4,1,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2357,1,0,64,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2358,1,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2359,1,0,58,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2360,3,0,99,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2361,3,0,160,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2362,3,1,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2363,7,0,92,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2364,10,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2365,5,1,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2366,6,1,76,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2367,4,1,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2368,1,0,204,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2369,2,0,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2370,3,0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2371,1,0,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2372,2,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2373,2,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2374,1,0,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2375,2,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2376,2,0,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2377,2,0,42,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2378,2,0,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2379,3,0,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2380,3,0,95,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2381,2,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2382,4,0,93,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2383,2,1,274,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2384,2,1,363,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2385,3,1,383,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2386,1,1,329,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2387,4,0,26,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2388,4,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2389,5,0,35,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2390,4,0,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2391,10,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2392,2,0,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2393,3,0,103,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2394,3,0,203,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2395,3,0,283,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2396,2,0,57,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2397,3,0,193,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2398,6,0,187,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2399,3,1,106,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2400,3,0,66,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2401,6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2402,3,0,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2403,2,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2404,3,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2405,2,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2406,2,0,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2407,2,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2408,3,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2409,2,0,40,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2410,6,0,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2411,1,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2412,3,1,53,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2413,6,1,62,0,1,0,0,0,0,1,0,0,0,0,0,0,0
